county,fips,name,area_sqmi,land_area_acres,population,housing_units,households,svi,socioeconomic_svi,household_svi,racial_svi,housing_transport_svi,median_household_income,pc_poverty,pc_age_17_and_below,pc_latino,pc_limited_english,pc_born_central_america,median_household_income_relative,pc_age_17_and_below_relative,pc_poverty_relative,pc_latino_relative,pc_limited_english_relative,pc_born_central_america_relative,pounds_13d_2018_2022,pounds_chloropicrin_2018_2022,pounds_13d_per_100_acres_2018_2022,pounds_chloropicrin_per_100_acres_2018_2022,pounds_13d_per_1000_people_2018_2022,pounds_chloropicrin_per_1000_people_2018_2022
Alameda County,06001408100,Census Tract 4081; Alameda County; California,3.450704771376,2208.44855124,7313,3082,2922,0.0583,0.1712,0.1171,0.47,0.0322,166786,5,19.5,7.4,2.4,1,1.8147652467221587,1.6115702479338843,0.22421524663677128,0.18639798488664988,0.2696629213483146,0.08264462809917356,,,,,,
Alameda County,06001408200,Census Tract 4082; Alameda County; California,0.34793195628,222.6761997,4471,2024,1922,0.4555,0.432,0.4766,0.7084,0.3626,79821,11.8,21.2,29.1,5.7,9.9,0.8685164028072466,1.7520661157024793,0.5291479820627802,0.7329974811083123,0.6404494382022472,0.8181818181818182,,,,,,
Alameda County,06001408300,Census Tract 4083; Alameda County; California,0.594013679878,380.16832434500003,4791,1992,1856,0.3736,0.532,0.1648,0.6432,0.2549,129295,13.6,16.3,21,2.6,6.9,1.4068331429193188,1.347107438016529,0.6098654708520179,0.5289672544080604,0.29213483146067415,0.5702479338842976,,,,,,
Alameda County,06001408400,Census Tract 4084; Alameda County; California,0.209589293068,134.13699557,4077,1339,1339,0.9041,0.8021,0.9134,0.9098,0.8196,63994,10.9,19.3,47.1,13.4,23.3,0.6963059681192536,1.5950413223140496,0.48878923766816146,1.1863979848866497,1.5056179775280898,1.9256198347107438,,,,,,
Alameda County,06001408500,Census Tract 4085; Alameda County; California,0.32098975872,205.4332128,5634,1840,1667,0.8669,0.7479,0.7915,0.9418,0.8558,61750,12.5,26,49.4,17.3,25.3,0.6718894510635983,2.1487603305785123,0.5605381165919282,1.2443324937027707,1.9438202247191012,2.090909090909091,,,,,,
Alameda County,06001408600,Census Tract 4086; Alameda County; California,0.40926232847,261.927593425,6519,2088,1995,0.6985,0.6958,0.6442,0.879,0.5212,80114,16,24.2,41.3,9.6,18.4,0.8717044774495403,2,0.7174887892376681,1.0403022670025188,1.0786516853932584,1.5206611570247932,,,,,,
Alameda County,06001408700,Census Tract 4087; Alameda County; California,0.43759835425,280.06262937500003,7456,2876,2664,0.8228,0.8004,0.6367,0.827,0.8008,45500,17.5,24,50.8,11,25.2,0.4950764376258093,1.9834710743801653,0.7847533632286995,1.2795969773299747,1.2359550561797752,2.0826446280991737,,,,,,
Alameda County,06001408800,Census Tract 4088; Alameda County; California,0.455394181532,291.45194593,7968,2377,2358,0.9205,0.8902,0.8555,0.916,0.8165,44100,20.8,34.7,45.7,11.6,24.3,0.47984331646809203,2.8677685950413228,0.9327354260089686,1.151133501259446,1.3033707865168538,2.0082644628099175,,,,,,
Alameda County,06001408900,Census Tract 4089; Alameda County; California,0.319419481886,204.428236765,3956,1170,1133,0.9851,0.9885,0.6123,0.9116,0.9925,44077,28.6,24.6,68.1,7.9,31.4,0.47959305804907243,2.0330578512396698,1.2825112107623318,1.71536523929471,0.8876404494382023,2.5950413223140494,,,,,,
Alameda County,06001409000,Census Tract 4090; Alameda County; California,6.530285597638,4179.378046745001,5039,1092,1048,0.8633,0.7025,0.9284,0.9302,0.7861,70769,15.4,30,58.7,7.8,26.9,0.770023393721778,2.479338842975207,0.6905829596412556,1.4785894206549117,0.8764044943820224,2.2231404958677685,,,,,,
Alameda County,06001409100,Census Tract 4091; Alameda County; California,0.1894023361,121.21735775,2532,728,685,0.6185,0.5566,0.7908,0.8096,0.3998,72204,6.6,24.6,61.6,12,27.2,0.785637342908438,2.0330578512396698,0.2959641255605381,1.5516372795969773,1.348314606741573,2.2479338842975207,,,,,,
Alameda County,06001409200,Census Tract 4092; Alameda County; California,0.272769866042,174.572516455,3615,1051,1031,0.7735,0.7289,0.5539,0.9692,0.7467,73621,5.9,24.1,62.2,20,33.1,0.8010554376802133,1.991735537190083,0.2645739910313901,1.566750629722922,2.2471910112359548,2.7355371900826446,,,,,,
Alameda County,06001409300,Census Tract 4093; Alameda County; California,0.415461968284,265.89535841000003,5743,1800,1707,0.7331,0.7192,0.3995,0.9496,0.7547,56058,19.2,27.9,65.6,10.1,30,0.6099559327566509,2.3057851239669422,0.8609865470852017,1.6523929471032743,1.1348314606741572,2.479338842975207,,,,,,
Alameda County,06001409400,Census Tract 4094; Alameda County; California,0.484024417036,309.77527589,4710,1399,1335,0.7531,0.729,0.5409,0.9064,0.7161,66602,16.5,24.7,66,11.6,30.7,0.7246830966759154,2.041322314049587,0.7399103139013453,1.6624685138539042,1.3033707865168538,2.5371900826446283,,,,,,
Alameda County,06001409500,Census Tract 4095; Alameda County; California,0.323017180322,206.730761155,4291,1173,1100,0.9251,0.92490000000000006,0.934,0.782,0.7279,54000,26.2,29,64.2,16.4,33.3,0.5875632446548066,2.396694214876033,1.1748878923766815,1.6171284634760705,1.842696629213483,2.7520661157024793,,,,,,
Alameda County,06001409600,Census Tract 4096; Alameda County; California,0.288602750756,184.70555119000002,5139,1841,1751,0.7323,0.8752,0.4142,0.9302,0.4936,54012,13.7,23,70,14.8,36.1,0.5876938142647299,1.9008264462809918,0.6143497757847534,1.7632241813602014,1.6629213483146068,2.9834710743801653,,,,,,
Alameda County,06001409700,Census Tract 4097; Alameda County; California,0.313100922656,200.38436344000002,5240,1796,1648,0.9567,0.8582,0.8479,0.8432,0.9737,47161,28.7,31.8,36.4,6,13.3,0.513149447799358,2.628099173553719,1.2869955156950672,0.9168765743073047,0.6741573033707865,1.0991735537190084,,,,,,
Alameda County,06001409800,Census Tract 4098; Alameda County; California,0.691141112896,442.32981104000004,3511,1294,1185,0.4438,0.4527,0.1396,0.6978,0.5885,106023,10.4,17.2,15.1,1,0.6,1.153615146074751,1.421487603305785,0.4663677130044843,0.380352644836272,0.11235955056179775,0.049586776859504134,,,,,,
Alameda County,06001409900,Census Tract 4099; Alameda County; California,1.666114686338,1066.312190995,3983,1521,1417,0.1105,0.0887,0.1516,0.6253,0.1534,176141,3.8,16.5,13.5,1.2,2.5,1.9165551384581905,1.3636363636363638,0.17040358744394618,0.34005037783375314,0.1348314606741573,0.2066115702479339,,,,,,
Alameda County,06001410000,Census Tract 4100; Alameda County; California,2.529341460634,1618.7767005350001,3177,1241,1241,0.0956,0.2051,0.3,0.5201,0.0188,154648,4.1,14.9,5,1,0.4,1.6826940862847506,1.231404958677686,0.18385650224215244,0.12594458438287154,0.11235955056179775,0.03305785123966942,,,,,,
Alameda County,06001410100,Census Tract 4101; Alameda County; California,0.312354201388,199.90646237,3172,1157,1143,0.7152,0.4361,0.813,0.8148,0.8484,84135,12.6,22.7,17.8,5.4,6.3,0.9154561775746695,1.8760330578512396,0.5650224215246636,0.44836272040302266,0.6067415730337079,0.5206611570247934,,,,,,
Alameda County,06001410200,Census Tract 4102; Alameda County; California,0.226192837374,144.76325188500002,3238,1149,1106,0.5616,0.4363,0.5724,0.7995,0.5808,75106,8.2,25.4,37.2,5.2,11.6,0.8172134269082204,2.0991735537190084,0.3677130044843049,0.9370277078085643,0.5842696629213483,0.9586776859504132,,,,,,
Alameda County,06001410300,Census Tract 4103; Alameda County; California,0.223293983558,142.907987545,3893,1087,1063,0.7593,0.945,0.702,0.9545,0.2308,54698,16.1,31,78.2,16.8,38.5,0.5951580436320113,2.56198347107438,0.7219730941704037,1.9697732997481108,1.8876404494382022,3.181818181818182,,,,,,
Alameda County,06001410400,Census Tract 4104; Alameda County; California,0.272823920322,174.607111155,4687,1500,1432,0.7905,0.6119,0.6723,0.9044,0.887,82188,7.4,20.6,51.5,12.4,21.5,0.8942712583646156,1.7024793388429753,0.33183856502242154,1.2972292191435768,1.3932584269662922,1.7768595041322315,,,,,,
Alameda County,06001410500,Census Tract 4105; Alameda County; California,0.276716600686,177.098423765,3081,1029,1003,0.7779,0.7105,0.9093,0.6464,0.6094,46031,32.7,28.5,12.1,3.9,3.1,0.5008541428649148,2.355371900826446,1.4663677130044843,0.3047858942065491,0.4382022471910112,0.25619834710743805,,,,,,
Alameda County,06001420100,Census Tract 4201; Alameda County; California,0.217173494654,138.99087908500002,2631,1038,1022,0.1129,0.0713,0.4316,0.2898,0.1228,188125,3.5,27.1,13.3,2.4,1.6,2.0469506555682497,2.2396694214876036,0.1569506726457399,0.3350125944584383,0.2696629213483146,0.1322314049586777,,,,,,
Alameda County,06001420200,Census Tract 4202; Alameda County; California,0.173414624484,110.98523391,3275,1376,1303,0.2764,0.1383,0.2993,0.4965,0.4907,140508,6,21.1,4.8,3.9,0.3,1.5288395625918068,1.7438016528925622,0.26905829596412556,0.12090680100755666,0.4382022471910112,0.024793388429752067,,,,,,
Alameda County,06001420301,Census Tract 4203.01; Alameda County; California,0.160484840708,102.71018167000001,2645,1144,1103,0.1842,0.0573,0.1098,0.4632,0.5664,113188,4.1,21.8,8.7,4.7,0.5,1.2315760839997825,1.8016528925619837,0.18385650224215244,0.21914357682619645,0.5280898876404494,0.04132231404958678,,,,,,
Alameda County,06001420302,Census Tract 4203.02; Alameda County; California,0.335955844444,215.01149681,2446,992,944,0.1725,0.082,0.2179,0.5005,0.3302,121538,3.8,27.6,7,2.9,0.9,1.3224307709047385,2.2809917355371905,0.17040358744394618,0.17632241813602015,0.32584269662921345,0.0743801652892562,,,,,,
Alameda County,06001420401,Census Tract 4204.01; Alameda County; California,0.077242021712,49.43483788,1333,493,437,0.7194,0.4862,0.6313,0.5287,0.9608,72708,42.6,31,23.6,11.9,3.8,0.7911212665252163,2.56198347107438,1.9103139013452914,0.5944584382871536,1.3370786516853932,0.3140495867768595,,,,,,
Alameda County,06001420402,Census Tract 4204.02; Alameda County; California,0.3552331451,227.34895525000002,1661,718,647,0.5239,0.5633,0.0451,0.5287,0.8961,58835,27.1,16.4,28.2,3.6,2.9,0.6401719166530657,1.3553719008264462,1.2152466367713004,0.7103274559193954,0.4044943820224719,0.2396694214876033,,,,,,
Alameda County,06001420500,Census Tract 4205; Alameda County; California,0.162536586736,104.02329764000001,2548,1024,962,0.3697,0.192,0.474,0.3479,0.6229,127000,6.5,26.3,15.9,2,2.4,1.3818617050214896,2.1735537190082646,0.2914798206278027,0.4005037783375315,0.2247191011235955,0.19834710743801653,,,,,,
Alameda County,06001420600,Census Tract 4206; Alameda County; California,0.307941827732,197.08254643,3488,1372,1328,0.1303,0.1087,0.2867,0.19,0.2092,169868,6.2,25,7.8,1.3,0.8,1.8482998748707904,2.066115702479339,0.27802690582959644,0.1964735516372796,0.14606741573033707,0.06611570247933884,,,,,,
Alameda County,06001421100,Census Tract 4211; Alameda County; California,0.287843288122,184.219495655,2108,857,835,0.018,0.0962,0.1384,0.0672,0.0247,234243,4.1,14.3,5.3,1.5,0.2,2.5487514281051085,1.1818181818181819,0.18385650224215244,0.13350125944584382,0.16853932584269662,0.01652892561983471,,,,,,
Alameda County,06001421200,Census Tract 4212; Alameda County; California,0.50769903337,324.927013175,3557,1466,1399,0.0069,0.0118,0.205,0.1296,0.0146,247171,0.3,17.3,2,0,0.5,2.6894184211958,1.4297520661157026,0.013452914798206277,0.05037783375314861,0,0.04132231404958678,,,,,,
Alameda County,06001421300,Census Tract 4213; Alameda County; California,0.418546923264,267.86972736,4011,1819,1808,0.0854,0.073,0.1449,0.1005,0.2483,130500,5.5,18,2.9,0,0,1.4199445079157826,1.4876033057851241,0.24663677130044842,0.07304785894206549,0,0,,,,,,
Alameda County,06001421400,Census Tract 4214; Alameda County; California,0.183312735356,117.32001769,1638,692,620,0.0452,0.0778,0.2887,0.061,0.0573,208500,7.5,14.3,9,1.5,0.4,2.26864697241717,1.1818181818181819,0.3363228699551569,0.22670025188916876,0.16853932584269662,0.03305785123966942,,,,,,
Alameda County,06001421500,Census Tract 4215; Alameda County; California,0.610404481982,390.65842580500004,4064,1636,1565,0.0532,0.0906,0.1603,0.0345,0.121,201950,5.8,15.7,4.6,1.3,1.2,2.197377727000707,1.2975206611570247,0.2600896860986547,0.11586901763224179,0.14606741573033707,0.09917355371900827,,,,,,
Alameda County,06001421600,Census Tract 4216; Alameda County; California,0.511387851878,327.287854345,3854,1671,1493,0.1118,0.0801,0.1338,0.1112,0.3537,218390,8.8,16.1,3.9,0,0.4,2.376258092595615,1.3305785123966944,0.3946188340807175,0.0982367758186398,0,0.03305785123966942,,,,,,
Alameda County,06001421700,Census Tract 4217; Alameda County; California,0.221552663538,141.79354399500002,3421,1823,1669,0.4079,0.2472,0.3984,0.173,0.7787,108339,18.2,13,5.8,4.1,0.4,1.1788150807899462,1.0743801652892562,0.8161434977578474,0.14609571788413098,0.46067415730337075,0.03305785123966942,,,,,,
Alameda County,06001421800,Census Tract 4218; Alameda County; California,0.204047957164,130.59054461,2260,960,919,0.0595,0.034,0.0732,0.1229,0.3153,171168,4.9,15.6,5,1.1,1.8,1.8624449159458136,1.2892561983471074,0.21973094170403587,0.12594458438287154,0.12359550561797754,0.1487603305785124,,,,,,
Alameda County,06001421900,Census Tract 4219; Alameda County; California,0.32627935612,208.81855130000002,4141,1758,1676,0.1042,0.0475,0.1412,0.3307,0.2951,160063,5.1,20.8,7.2,2.3,1.2,1.7416136227626353,1.71900826446281,0.2286995515695067,0.181360201511335,0.2584269662921348,0.09917355371900827,,,,,,
Alameda County,06001422000,Census Tract 4220; Alameda County; California,1.739253215994,1113.120796935,2453,1276,1185,0.3566,0.1046,0.303,0.3399,0.8404,140331,7.8,11.9,6.7,1,0.9,1.5269136608454381,0.9834710743801653,0.3497757847533632,0.16876574307304784,0.11235955056179775,0.0743801652892562,,,,,,
Alameda County,06001422100,Census Tract 4221; Alameda County; California,0.213105910084,136.38762791000002,3200,1448,1368,0.2554,0.205,0.4092,0.3716,0.2874,124583,3.3,16.5,20,1.8,7.8,1.3555628094227734,1.3636363636363638,0.14798206278026904,0.5037783375314862,0.20224719101123595,0.6446280991735537,,,,,,
Alameda County,06001422200,Census Tract 4222; Alameda County; California,0.260623097122,166.79859315500002,3280,1603,1424,0.1436,0.1452,0.067,0.2016,0.4368,105750,6.4,20.8,7.3,1.3,1.5,1.1506446874489962,1.71900826446281,0.28699551569506726,0.18387909319899243,0.14606741573033707,0.12396694214876033,,,,,,
Alameda County,06001422300,Census Tract 4223; Alameda County; California,0.216235652896,138.39066104,3567,1917,1654,0.3383,0.3697,0.12,0.308,0.5847,93750,10.4,13.8,6.9,2.4,0,1.020075077525706,1.1404958677685952,0.4663677130044843,0.17380352644836272,0.2696629213483146,0,,,,,,
Alameda County,06001422400,Census Tract 4224; Alameda County; California,0.183616983732,117.51473643000001,4187,2247,1853,0.2784,0.4604,0.0216,0.4667,0.5223,69717,17.2,4.3,12.5,1,1.6,0.7585767912518361,0.35537190082644626,0.7713004484304932,0.3148614609571788,0.11235955056179775,0.1322314049586777,,,,,,
Alameda County,06001422500,Census Tract 4225; Alameda County; California,0.179740905754,115.034049335,4467,1910,1667,0.4532,0.6437,0.0103,0.3944,0.8665,58558,27.2,4,13.1,2.5,4.9,0.6371579348240031,0.3305785123966942,1.2197309417040358,0.3299748110831234,0.28089887640449435,0.40495867768595045,,,,,,
Alameda County,06001422700,Census Tract 4227; Alameda County; California,0.133908281742,85.701203205,4803,1138,999,0.4775,0.5809,0.0073,0.4835,0.9598,42417,51.1,2.6,16.5,0.6,0.8,0.4615309286763506,0.21487603305785125,2.291479820627803,0.41561712846347604,0.06741573033707865,0.06611570247933884,,,,,,
Alameda County,06001422800,Census Tract 4228; Alameda County; California,0.157750080242,100.959936955,8980,1726,1363,0.4887,0.7162,0.0018,0.574,0.9174,26056,61.6,2.8,18.6,0.7,1.3,0.28351014634677113,0.23140495867768593,2.7623318385650224,0.46851385390428213,0.07865168539325842,0.10743801652892562,,,,,,
Alameda County,06001422901,Census Tract 4229.01; Alameda County; California,0.06132458066,39.247687150000004,2024,1166,849,0.4525,0.6468,0.0062,0.4385,0.8819,49604,40.5,2.3,2.5,3.7,0.7,0.5397312442195745,0.19008264462809915,1.8161434977578474,0.06297229219143577,0.4157303370786517,0.05785123966942148,,,,,,
Alameda County,06001422902,Census Tract 4229.02; Alameda County; California,0.148823788104,95.24711646,3022,1567,1369,0.4588,0.4787,0.0196,0.5486,0.9361,,51.6,6.8,6.9,1.1,0.8,,0.5619834710743802,2.31390134529148,0.17380352644836272,0.12359550561797754,0.06611570247933884,,,,,,
Alameda County,06001423000,Census Tract 4230; Alameda County; California,0.281886506466,180.407159715,4549,2104,1891,0.221,0.2305,0.0648,0.2577,0.56,86917,10.6,10.4,8.2,2.4,0.5,0.9457265654752189,0.859504132231405,0.47533632286995514,0.2065491183879093,0.2696629213483146,0.04132231404958678,,,,,,
Alameda County,06001423100,Census Tract 4231; Alameda County; California,0.289056420606,184.995899565,4275,2155,2008,0.717,0.4956,0.6864,0.4317,0.9528,61161,17.1,17.5,10.2,4.1,2.3,0.6654806593765301,1.4462809917355373,0.7668161434977578,0.2569269521410579,0.46067415730337075,0.19008264462809915,,,,,,
Alameda County,06001423200,Census Tract 4232; Alameda County; California,0.176362899356,112.87212769,3003,1287,1131,0.4725,0.4426,0.2871,0.4515,0.6496,80106,17,16.4,33.4,2.9,10.3,0.8716174310429248,1.3553719008264462,0.7623318385650224,0.8413098236775818,0.32584269662921345,0.8512396694214877,,,,,,
Alameda County,06001423300,Census Tract 4233; Alameda County; California,0.28055136575,179.55267062500002,3476,1699,1429,0.3894,0.3982,0.6093,0.3792,0.268,83450,18.9,20.4,16.7,7.3,2.5,0.908002829008215,1.6859504132231404,0.8475336322869954,0.4206549118387909,0.8202247191011235,0.2066115702479339,,,,,,
Alameda County,06001423400,Census Tract 4234; Alameda County; California,0.291677280982,186.67324830500002,5551,2316,2159,0.559,0.5361,0.1472,0.3678,0.897,107455,14.6,14.2,22.3,6.2,7,1.1691964528589305,1.1735537190082643,0.6547085201793722,0.561712846347607,0.6966292134831461,0.578512396694215,,,,,,
Alameda County,06001423500,Census Tract 4235; Alameda County; California,0.245462029888,157.09552112,3540,1632,1518,0.5105,0.3149,0.4588,0.2843,0.8613,89728,12.7,14.3,16.8,2.2,2,0.9763124965997497,1.1818181818181819,0.5695067264573991,0.42317380352644834,0.24719101123595508,0.1652892561983471,,,,,,
Alameda County,06001423601,Census Tract 4236.01; Alameda County; California,0.20209930037,129.343405675,2738,1241,1122,0.292,0.3472,0.089,0.2016,0.5735,155857,11.1,10.7,13.1,0.8,3.4,1.695848974484522,0.884297520661157,0.4977578475336323,0.3299748110831234,0.0898876404494382,0.2809917355371901,,,,,,
Alameda County,06001423602,Census Tract 4236.02; Alameda County; California,0.15619563359,99.965092225,7198,2543,2216,0.4261,0.6148,0.0038,0.3678,0.9115,59297,50.5,4.6,14,0.6,1.5,0.6451988466351124,0.3801652892561983,2.2645739910313902,0.3526448362720403,0.06741573033707865,0.12396694214876033,,,,,,
Alameda County,06001423700,Census Tract 4237; Alameda County; California,0.281347894176,180.06244824,3606,1377,1205,0.2673,0.2292,0.038,0.2233,0.8146,108750,16.5,15.3,16.7,1,1.9,1.183287089929819,1.2644628099173554,0.7399103139013453,0.4206549118387909,0.11235955056179775,0.15702479338842976,,,,,,
Alameda County,06001423800,Census Tract 4238; Alameda County; California,0.418813719746,268.040476915,3425,1452,1421,0.0283,0.0764,0.1083,0.099,0.0784,191838,7.8,15.8,5.5,0.5,1.3,2.0873510690386814,1.3057851239669422,0.3497757847533632,0.13853904282115867,0.056179775280898875,0.10743801652892562,,,,,,
Alameda County,06001423901,Census Tract 4239.01; Alameda County; California,0.152314150184,97.48094566,2258,938,859,0.3819,0.4194,0.157,0.3183,0.589,105625,8.9,12.4,19.7,0,10.3,1.1492845873456285,1.0247933884297522,0.3991031390134529,0.4962216624685138,0,0.8512396694214877,,,,,,
