cds_code,status,charter,ed_type,level,pb_prv_bie,school,district,county,street,city,state,stacked,stack_cnt,grades_offered,grades_served,co_mtrs,water_year,pounds_chloropicrin.x,intersection_acres,crops_acres,pounds_chloropicrin.y,intersection_fraction,pounds_chloropicrin_intersection
27659610127456,Active,No,Traditional,Elementary,Public,Monte Bella Elementary,Alisal Union,Monterey,1300 Tuscany Boulevard,Salinas,CA,No,1,K-6,K-6,27M14S04E30,2020,24061.414425,153.90009873069684,502.6181857266677,24061.414425,0.3061968370845824,7367.528992716346
27659616025977,Active,No,Traditional,Elementary,Public,Alisal Community,Alisal Union,Monterey,1437 Del Monte Avenue,Salinas,CA,No,1,K-6,K-6,27M14S03E36,2020,37885.105125,152.4314173662931,515.370133518154,37885.105125,0.2957707625114517,11205.306430647757
27659616025977,Active,No,Traditional,Elementary,Public,Alisal Community,Alisal Union,Monterey,1437 Del Monte Avenue,Salinas,CA,No,1,K-6,K-6,27M14S03E35,2020,5843.5244058,52.426544628561935,61.56434763362691,5843.5244058,0.8515731367861707,4976.18840813365
27659616025977,Active,No,Traditional,Elementary,Public,Alisal Community,Alisal Union,Monterey,1437 Del Monte Avenue,Salinas,CA,No,1,K-6,K-6,27M14S03E24,2020,47221.0207392,18.68716675055966,445.54647737316316,47221.0207392,0.04194212657843191,1980.5500290062848
27659616025985,Active,No,Traditional,Elementary,Public,Bardin Elementary,Alisal Union,Monterey,425 Bardin Road,Salinas,CA,No,1,K-6,K-6,27M14S03E36,2020,37885.105125,490.59611907668443,515.370133518154,37885.105125,0.9519296660201266,36063.95546877864
27659616025985,Active,No,Traditional,Elementary,Public,Bardin Elementary,Alisal Union,Monterey,425 Bardin Road,Salinas,CA,No,1,K-6,K-6,27M14S03E35,2020,5843.5244058,61.56434763362793,61.56434763362691,5843.5244058,1.0000000000000167,5843.524405800097
27659616025993,Active,No,Traditional,Elementary,Public,Fremont Elementary,Alisal Union,Monterey,1255 East Market Street,Salinas,CA,No,1,K-6,K-6,27M14S03E35,2020,5843.5244058,29.57657066080116,61.56434763362691,5843.5244058,0.4804171862067489,2807.3295525649
27659616101802,Active,No,Traditional,Elementary,Public,Frank Paul Elementary,Alisal Union,Monterey,1300 Rider Avenue,Salinas,CA,No,1,K-6,K-6,27M14S03E24,2020,47221.0207392,248.02054107901012,445.54647737316316,47221.0207392,0.5566659230284586,26286.333096132756
27659616101802,Active,No,Traditional,Elementary,Public,Frank Paul Elementary,Alisal Union,Monterey,1300 Rider Avenue,Salinas,CA,No,1,K-6,K-6,27M14S03E14,2020,11266.9261746,11.839081794968882,374.7992548358697,11266.9261746,0.03158779437849575,355.89734728095647
27659616106959,Active,No,Traditional,Elementary,Public,Virginia Rocca Barton Elementary,Alisal Union,Monterey,680 Las Casitas Drive,Salinas,CA,No,1,K-6,K-6,27M14S03E24,2020,47221.0207392,23.58150895833331,445.54647737316316,47221.0207392,0.05292715834577869,2499.274441912938
27659616109466,Active,No,Traditional,Elementary,Public,John E. Steinbeck Elementary,Alisal Union,Monterey,1714 Burlington Drive,Salinas,CA,No,1,K-6,K-6,27M14S03E24,2020,47221.0207392,4.309276159526549,445.54647737316316,47221.0207392,0.009671889193093891,456.71648017433097
27659616109466,Active,No,Traditional,Elementary,Public,John E. Steinbeck Elementary,Alisal Union,Monterey,1714 Burlington Drive,Salinas,CA,No,1,K-6,K-6,27M14S03E11,2020,31154.0033154,9.359066417622664,424.93519804064863,31154.0033154,0.022024690966473883,686.1572953901878
27659616109466,Active,No,Traditional,Elementary,Public,John E. Steinbeck Elementary,Alisal Union,Monterey,1714 Burlington Drive,Salinas,CA,No,1,K-6,K-6,27M14S03E14,2020,11266.9261746,310.76741576507123,374.7992548358697,11266.9261746,0.8291569733807529,9342.05040623572
27659616113542,Active,No,Traditional,Elementary,Public,Cesar E. Chavez Elementary,Alisal Union,Monterey,1225 Towt Street,Salinas,CA,No,1,K-6,K-6,27M14S03E36,2020,37885.105125,4.275529365278927,515.370133518154,37885.105125,0.008296036357582836,314.29620952784785
27659616113542,Active,No,Traditional,Elementary,Public,Cesar E. Chavez Elementary,Alisal Union,Monterey,1225 Towt Street,Salinas,CA,No,1,K-6,K-6,27M14S03E35,2020,5843.5244058,4.734378868393016,61.56434763362691,5843.5244058,0.07690130814944367,449.3746710092205
27659616113542,Active,No,Traditional,Elementary,Public,Cesar E. Chavez Elementary,Alisal Union,Monterey,1225 Towt Street,Salinas,CA,No,1,K-6,K-6,27M14S03E24,2020,47221.0207392,129.55937334640714,445.54647737316316,47221.0207392,0.29078756072825135,13731.285435850137
27659616115232,Active,No,Traditional,Elementary,Public,Creekside Elementary,Alisal Union,Monterey,1770 Kittery Street,Salinas,CA,No,1,K-6,K-6,27M14S03E24,2020,47221.0207392,147.5731220371723,445.54647737316316,47221.0207392,0.33121824440679815,15640.46358833483
27659616115232,Active,No,Traditional,Elementary,Public,Creekside Elementary,Alisal Union,Monterey,1770 Kittery Street,Salinas,CA,No,1,K-6,K-6,27M14S03E14,2020,11266.9261746,273.5450565498219,374.7992548358697,11266.9261746,0.7298441846412193,8223.100547313748
27659616117691,Active,No,Traditional,Elementary,Public,Oscar F. Loya Elementary,Alisal Union,Monterey,1505 Cougar Drive,Salinas,CA,No,1,K-6,K-6,27M14S03E36,2020,37885.105125,59.75976448232684,515.370133518154,37885.105125,0.11595504006873496,4392.968882777612
27659616117691,Active,No,Traditional,Elementary,Public,Oscar F. Loya Elementary,Alisal Union,Monterey,1505 Cougar Drive,Salinas,CA,No,1,K-6,K-6,27M14S03E24,2020,47221.0207392,375.15228034287344,445.54647737316316,47221.0207392,0.8420048174428013,39760.32694697283
27659616117691,Active,No,Traditional,Elementary,Public,Oscar F. Loya Elementary,Alisal Union,Monterey,1505 Cougar Drive,Salinas,CA,No,1,K-6,K-6,27M14S04E30,2020,24061.414425,134.4901336086317,502.6181857266677,24061.414425,0.2675791235332852,6438.332182812645
27659616117691,Active,No,Traditional,Elementary,Public,Oscar F. Loya Elementary,Alisal Union,Monterey,1505 Cougar Drive,Salinas,CA,No,1,K-6,K-6,27M14S04E19,2020,18799.7194256,46.196277082733175,225.44646629913692,18799.7194256,0.2049101848482157,3852.253982594287
27660276026108,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Graves Elementary,Graves Elementary,Monterey,15 McFadden Road,Salinas,CA,No,1,K-8,K-8,27M14S02E25,2020,7207.2049206,426.6490625487536,562.0619347106773,7207.2049206,0.7590783794465146,5470.833431467994
27660276026108,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Graves Elementary,Graves Elementary,Monterey,15 McFadden Road,Salinas,CA,No,1,K-8,K-8,27M14S02E23,2020,19539.2976714,329.8023280135551,613.4297580943238,19539.2976714,0.5376366628155056,10505.042793810275
27660276026108,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Graves Elementary,Graves Elementary,Monterey,15 McFadden Road,Salinas,CA,No,1,K-8,K-8,27M14S02E26,2020,13854.6253482,174.24405741182335,585.6693877071336,13854.6253482,0.29751265999061366,4121.926440516364
27660766026140,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Lagunita Elementary,Lagunita Elementary,Monterey,975 San Juan Grade Road,Salinas,CA,No,1,K-8,K-8,27M13S03E35,2020,7734.0764618,172.57797632076614,248.01614161098584,7734.0764618,0.6958336469545409,5381.630630239566
27660766026140,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Lagunita Elementary,Lagunita Elementary,Monterey,975 San Juan Grade Road,Salinas,CA,No,1,K-8,K-8,27M13S03E27,2020,10570.2483676,100.93695290399793,146.17103131227543,10570.2483676,0.6905400611723074,7299.179954368986
27660766026140,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Lagunita Elementary,Lagunita Elementary,Monterey,975 San Juan Grade Road,Salinas,CA,No,1,K-8,K-8,27M13S03E26,2020,35936.7287484,333.1402989343719,333.14029893437936,35936.7287484,0.9999999999999777,35936.7287483992
27660766026140,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Lagunita Elementary,Lagunita Elementary,Monterey,975 San Juan Grade Road,Salinas,CA,No,1,K-8,K-8,27M13S03E25,2020,1579.2,117.46990629923658,127.79685302102347,1579.2,0.9191924802711063,1451.5887648441312
27660922730240,Active,Yes,Traditional,Intermediate/Middle/Junior High - High Combination,Public,Learning for Life Charter,Monterey Peninsula Unified,Monterey,"3180 Imjin Road, Suite 110",Marina,CA,No,1,7-12,7-12,27M14S02E30,2020,22074.3471018,46.157636560945264,46.15763656094437,22074.3471018,1.0000000000000193,22074.347101800424
27660926026249,Active,No,Traditional,Elementary,Public,Ione Olson Elementary,Monterey Peninsula Unified,Monterey,261 Beach Road,Marina,CA,No,1,K-5,K-5,27M14S02E30,2020,22074.3471018,46.157636560945264,46.15763656094437,22074.3471018,1.0000000000000193,22074.347101800424
27660926026256,Active,No,Traditional,Elementary,Public,J. C. Crumpton Elementary,Monterey Peninsula Unified,Monterey,460 Carmel Avenue,Marina,CA,No,1,K-5,K-5,27M14S02E30,2020,22074.3471018,22.723370279541435,46.15763656094437,22074.3471018,0.4922992590736002,10867.184722749613
27660926026314,Active,No,Traditional,Elementary,Public,Marina Vista Elementary,Monterey Peninsula Unified,Monterey,390 Carmel Avenue,Marina,CA,No,1,K-5,K-5,27M14S02E30,2020,22074.3471018,27.992268194447202,46.15763656094437,22074.3471018,0.6064493392656171,13386.973214606498
27660926058713,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Los Arboles Middle,Monterey Peninsula Unified,Monterey,294 Hillcrest Avenue,Marina,CA,No,1,6-8,6-8,27M14S02E30,2020,22074.3471018,5.916971045377218,46.15763656094437,22074.3471018,0.12819051160829537,2829.721848398834
27661420108068,Active,No,Traditional,Elementary,Public,Boronda Meadows,Salinas City Elementary,Monterey,915 Larkin Street,Salinas,CA,No,1,K-6,K-6,27M14S03E31,2020,4859.458107,18.641252865319363,347.24628058234737,4859.458107,0.053683088654130885,260.87072036911604
27661426026546,Active,No,Traditional,Elementary,Public,Lincoln Elementary,Salinas City Elementary,Monterey,705 California Street,Salinas,CA,No,1,K-6,K-6,27M15S03E05,2020,24400.076943,47.78289112816278,189.18884751799118,24400.076943,0.25256716637918525,6162.658292927603
27661426026553,Active,No,Traditional,Elementary,Public,Loma Vista Elementary,Salinas City Elementary,Monterey,757 Sausal Drive,Salinas,CA,No,1,K-6,K-6,27M14S03E11,2020,31154.0033154,2.159682930697252,424.93519804064863,31154.0033154,0.005082381832936936,158.33654047344604
27661426026553,Active,No,Traditional,Elementary,Public,Loma Vista Elementary,Salinas City Elementary,Monterey,757 Sausal Drive,Salinas,CA,No,1,K-6,K-6,27M14S03E14,2020,11266.9261746,140.64819564899153,374.7992548358697,11266.9261746,0.3752627408786699,4228.057597558023
27661426026561,Active,No,Traditional,Elementary,Public,Los Padres Elementary,Salinas City Elementary,Monterey,1130 John Street,Salinas,CA,No,1,K-6,K-6,27M14S03E35,2020,5843.5244058,24.950696203014868,61.56434763362691,5843.5244058,0.40527833335452434,2368.253832099111
27661426026579,Active,No,Traditional,Elementary,Public,Mission Park Elementary,Salinas City Elementary,Monterey,403 West Acacia Street,Salinas,CA,No,1,K-6,K-6,27M15S03E06,2020,8627.210221,275.2698264940363,536.9983380681995,8627.210221,0.5126083396911308,4422.379907553163
27661426026579,Active,No,Traditional,Elementary,Public,Mission Park Elementary,Salinas City Elementary,Monterey,403 West Acacia Street,Salinas,CA,No,1,K-6,K-6,27M15S03E05,2020,24400.076943,120.21802043297268,189.18884751799118,24400.076943,0.6354392555911118,15504.76672902577
27661426026579,Active,No,Traditional,Elementary,Public,Mission Park Elementary,Salinas City Elementary,Monterey,403 West Acacia Street,Salinas,CA,No,1,K-6,K-6,27M14S03E31,2020,4859.458107,159.73926387801004,347.24628058234737,4859.458107,0.46001720626098636,2235.4343423244413
27661426026587,Active,No,Traditional,Elementary,Public,Monterey Park Elementary,Salinas City Elementary,Monterey,410 San Miguel Avenue,Salinas,CA,No,1,K-6,K-6,27M15S03E10,2020,8331.674221,0.12530007930171638,489.5853718741455,8331.674221,2.559310112188696e-4,2.1323338085267176
27661426026587,Active,No,Traditional,Elementary,Public,Monterey Park Elementary,Salinas City Elementary,Monterey,410 San Miguel Avenue,Salinas,CA,No,1,K-6,K-6,27M15S03E05,2020,24400.076943,159.21017250558367,189.18884751799118,24400.076943,0.8415410030469336,20533.665225034576
27661426026587,Active,No,Traditional,Elementary,Public,Monterey Park Elementary,Salinas City Elementary,Monterey,410 San Miguel Avenue,Salinas,CA,No,1,K-6,K-6,27M15S03E08,2020,9847.459259,228.32091609536434,567.9877056260568,9847.459259,0.40198214474325755,3958.5027932046696
27661426026603,Active,No,Traditional,Elementary,Public,Roosevelt Elementary,Salinas City Elementary,Monterey,120 Capitol Street,Salinas,CA,No,1,K-6,K-6,27M14S03E31,2020,4859.458107,39.81000646618598,347.24628058234737,4859.458107,0.11464487509966367,557.1119677290632
27661426066963,Active,No,Traditional,Elementary,Public,University Park Elementary,Salinas City Elementary,Monterey,833 West Acacia Street,Salinas,CA,No,1,K-6,K-6,27M15S03E06,2020,8627.210221,249.3705142630482,536.9983380681995,8627.210221,0.46437855871236944,4006.291448136602
27661426066963,Active,No,Traditional,Elementary,Public,University Park Elementary,Salinas City Elementary,Monterey,833 West Acacia Street,Salinas,CA,No,1,K-6,K-6,27M15S02E01,2020,2864.4727524,44.61386843763476,536.0513012305465,2864.4727524,0.08322686342747462,238.40108255571712
27661426066963,Active,No,Traditional,Elementary,Public,University Park Elementary,Salinas City Elementary,Monterey,833 West Acacia Street,Salinas,CA,No,1,K-6,K-6,27M14S03E31,2020,4859.458107,347.2462805823553,347.24628058234737,4859.458107,1.0000000000000229,4859.458107000111
27661426066963,Active,No,Traditional,Elementary,Public,University Park Elementary,Salinas City Elementary,Monterey,833 West Acacia Street,Salinas,CA,No,1,K-6,K-6,27M14S02E36,2020,4631.9941122,235.8934042827265,558.4650899063058,4631.9941122,0.4223959716484741,1956.5356536927302
27661426066963,Active,No,Traditional,Elementary,Public,University Park Elementary,Salinas City Elementary,Monterey,833 West Acacia Street,Salinas,CA,No,1,K-6,K-6,27M14S02E25,2020,7207.2049206,29.486278998248455,562.0619347106773,7207.2049206,0.05246090720131508,378.09650852045803
27661592730109,Active,No,Traditional,High School,Public,Alisal High,Salinas Union High,Monterey,777 Williams Road,Salinas,CA,No,1,9-12,9-12,27M14S03E36,2020,37885.105125,187.04837830884009,515.370133518154,37885.105125,0.3629398875560787,13750.015794117722
27661592730109,Active,No,Traditional,High School,Public,Alisal High,Salinas Union High,Monterey,777 Williams Road,Salinas,CA,No,1,9-12,9-12,27M14S03E35,2020,5843.5244058,51.65212957406164,61.56434763362691,5843.5244058,0.8389941834752563,4902.682987461903
27661592730109,Active,No,Traditional,High School,Public,Alisal High,Salinas Union High,Monterey,777 Williams Road,Salinas,CA,No,1,9-12,9-12,27M14S03E24,2020,47221.0207392,152.95326689805898,445.54647737316316,47221.0207392,0.3432936285341887,16210.675552648147
27661592730109,Active,No,Traditional,High School,Public,Alisal High,Salinas Union High,Monterey,777 Williams Road,Salinas,CA,No,1,9-12,9-12,27M14S04E30,2020,24061.414425,11.128568620133272,502.6181857266677,24061.414425,0.02214119770466319,532.7485338377597
27661592730166,Active,No,Traditional,High School,Public,Everett Alvarez High,Salinas Union High,Monterey,1900 Independence Boulevard,Salinas,CA,No,1,9-12,9-12,27M14S03E24,2020,47221.0207392,23.87229926011407,445.54647737316316,47221.0207392,0.053579818206305904,2530.093706722537
27661592730166,Active,No,Traditional,High School,Public,Everett Alvarez High,Salinas Union High,Monterey,1900 Independence Boulevard,Salinas,CA,No,1,9-12,9-12,27M14S03E11,2020,31154.0033154,169.723582263963,424.93519804064863,31154.0033154,0.39941050552307394,12443.236213271437
27661592730166,Active,No,Traditional,High School,Public,Everett Alvarez High,Salinas Union High,Monterey,1900 Independence Boulevard,Salinas,CA,No,1,9-12,9-12,27M14S03E14,2020,11266.9261746,374.79925483586425,374.7992548358697,11266.9261746,0.9999999999999855,11266.926174599836
27661592734556,Active,No,Traditional,High School,Public,Salinas High,Salinas Union High,Monterey,726 South Main Street,Salinas,CA,No,1,9-12,9-12,27M15S03E06,2020,8627.210221,20.875683636588438,536.9983380681995,8627.210221,0.03887476395492531,335.380760930894
27661592734556,Active,No,Traditional,High School,Public,Salinas High,Salinas Union High,Monterey,726 South Main Street,Salinas,CA,No,1,9-12,9-12,27M15S03E05,2020,24400.076943,94.35887713362992,189.18884751799118,24400.076943,0.4987549655888502,12169.659536071262
27661596058762,Active,No,Traditional,Intermediate/Middle/Junior High,Public,El Sausal Middle,Salinas Union High,Monterey,1155 East Alisal Street,Salinas,CA,No,1,7-8,7-8,27M14S03E35,2020,5843.5244058,6.814573366699576,61.56434763362691,5843.5244058,0.1106902554584596,646.8212092557453
27661596058770,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Washington Middle,Salinas Union High,Monterey,560 Iverson Street,Salinas,CA,No,1,7-8,7-8,27M15S03E06,2020,8627.210221,171.42090022925626,536.9983380681995,8627.210221,0.3192205414376638,2753.982717844167
27661596058770,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Washington Middle,Salinas Union High,Monterey,560 Iverson Street,Salinas,CA,No,1,7-8,7-8,27M15S03E05,2020,24400.076943,79.60730506814102,189.18884751799118,24400.076943,0.4207822295686359,10267.118777721806
27661596058770,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Washington Middle,Salinas Union High,Monterey,560 Iverson Street,Salinas,CA,No,1,7-8,7-8,27M14S03E31,2020,4859.458107,103.7149727217536,347.24628058234737,4859.458107,0.298678426584783,1451.4153014534281
27661596110753,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Harden Middle,Salinas Union High,Monterey,1561 McKinnon Street,Salinas,CA,No,1,7-8,7-8,27M14S03E09,2020,17510.1526682,55.04941479000557,204.2211549401388,17510.1526682,0.26955784676735195,4719.999049807595
27661596118129,Active,No,Traditional,Intermediate/Middle/Junior High,Public,La Paz Middle,Salinas Union High,Monterey,1300 North Sanborn Road,Salinas,CA,No,1,7-8,7-8,27M14S03E24,2020,47221.0207392,201.97537710936408,445.54647737316316,47221.0207392,0.45332055658965864,21406.25940422596
27661910107391,Active,No,Traditional,Elementary,Public,New Republic Elementary,Santa Rita Union Elementary,Monterey,636 Arcadia Way,Salinas,CA,No,1,K-5,K-5,27M14S03E09,2020,17510.1526682,35.079027958261214,204.2211549401388,17510.1526682,0.17176980498687103,3007.7155091070535
27661910107391,Active,No,Traditional,Elementary,Public,New Republic Elementary,Santa Rita Union Elementary,Monterey,636 Arcadia Way,Salinas,CA,No,1,K-5,K-5,27M14S03E11,2020,31154.0033154,23.10367031790344,424.93519804064863,31154.0033154,0.05436986727490006,1693.8390253400946
27661910107391,Active,No,Traditional,Elementary,Public,New Republic Elementary,Santa Rita Union Elementary,Monterey,636 Arcadia Way,Salinas,CA,No,1,K-5,K-5,27M14S03E14,2020,11266.9261746,120.40312355503426,374.7992548358697,11266.9261746,0.32124696621331494,3619.4658521396395
27661910122911,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Bolsa Knolls Middle,Santa Rita Union Elementary,Monterey,1031 Rogge Road,Salinas,CA,No,1,6-8,6-8,27M14S03E04,2020,55113.9662636,266.0309334235812,401.1198571238366,55113.9662636,0.663220552906834,36552.71517823339
27661910122911,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Bolsa Knolls Middle,Santa Rita Union Elementary,Monterey,1031 Rogge Road,Salinas,CA,No,1,6-8,6-8,27M14S03E03,2020,70126.3377746,337.0616691658431,403.8810997525743,70126.3377746,0.8345566786173799,58524.40353677068
27661910122911,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Bolsa Knolls Middle,Santa Rita Union Elementary,Monterey,1031 Rogge Road,Salinas,CA,No,1,6-8,6-8,27M14S03E02,2020,14573.2632094,49.93132957793599,366.77767782508886,14573.2632094,0.13613513743262082,1983.9331898534258
27661910122911,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Bolsa Knolls Middle,Santa Rita Union Elementary,Monterey,1031 Rogge Road,Salinas,CA,No,1,6-8,6-8,27M14S03E09,2020,17510.1526682,194.44959708015153,204.2211549401388,17510.1526682,0.9521520781583499,16672.328251896604
27661910122911,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Bolsa Knolls Middle,Santa Rita Union Elementary,Monterey,1031 Rogge Road,Salinas,CA,No,1,6-8,6-8,27M14S03E11,2020,31154.0033154,75.40830693846037,424.93519804064863,31154.0033154,0.17745836844338542,5528.538598830704
27661916026652,Active,No,Traditional,Elementary,Public,La Joya Elementary,Santa Rita Union Elementary,Monterey,55 Rogge Road,Salinas,CA,No,1,K-5,K-5,27M14S03E04,2020,55113.9662636,298.83200666554546,401.1198571238366,55113.9662636,0.7449942987322313,41059.590646902536
27661916026652,Active,No,Traditional,Elementary,Public,La Joya Elementary,Santa Rita Union Elementary,Monterey,55 Rogge Road,Salinas,CA,No,1,K-5,K-5,27M14S03E03,2020,70126.3377746,251.3972799073388,403.8810997525743,70126.3377746,0.6224536876356677,43650.39754818419
27661916026652,Active,No,Traditional,Elementary,Public,La Joya Elementary,Santa Rita Union Elementary,Monterey,55 Rogge Road,Salinas,CA,No,1,K-5,K-5,27M14S03E02,2020,14573.2632094,3.379530422395467,366.77767782508886,14573.2632094,0.009214111508735594,134.27967225756555
27661916026652,Active,No,Traditional,Elementary,Public,La Joya Elementary,Santa Rita Union Elementary,Monterey,55 Rogge Road,Salinas,CA,No,1,K-5,K-5,27M14S03E05,2020,23831.168993,1.2234689232731657,417.30269290030833,23831.168993,0.0029318500553396783,69.86941413093628
27661916026652,Active,No,Traditional,Elementary,Public,La Joya Elementary,Santa Rita Union Elementary,Monterey,55 Rogge Road,Salinas,CA,No,1,K-5,K-5,27M14S03E09,2020,17510.1526682,204.2211549401372,204.2211549401388,17510.1526682,0.9999999999999922,17510.152668199866
27661916026652,Active,No,Traditional,Elementary,Public,La Joya Elementary,Santa Rita Union Elementary,Monterey,55 Rogge Road,Salinas,CA,No,1,K-5,K-5,27M14S03E11,2020,31154.0033154,34.09055254184736,424.93519804064863,31154.0033154,0.08022529717245572,2499.339174089636
27661916026660,Active,No,Traditional,Elementary,Public,Santa Rita Elementary,Santa Rita Union Elementary,Monterey,2014 South Santa Rita Street,Salinas,CA,No,1,K-5,K-5,27M14S03E04,2020,55113.9662636,75.53561175107535,401.1198571238366,55113.9662636,0.18831182353496764,10378.611489343202
27661916026660,Active,No,Traditional,Elementary,Public,Santa Rita Elementary,Santa Rita Union Elementary,Monterey,2014 South Santa Rita Street,Salinas,CA,No,1,K-5,K-5,27M14S03E05,2020,23831.168993,22.895198996117998,417.30269290030833,23831.168993,0.054864728614601954,1307.490619369662
27661916026660,Active,No,Traditional,Elementary,Public,Santa Rita Elementary,Santa Rita Union Elementary,Monterey,2014 South Santa Rita Street,Salinas,CA,No,1,K-5,K-5,27M14S03E09,2020,17510.1526682,204.2211549401372,204.2211549401388,17510.1526682,0.9999999999999922,17510.152668199866
27661916120224,Active,No,Traditional,Elementary,Public,McKinnon,Santa Rita Union Elementary,Monterey,2100 McKinnon,Salinas,CA,No,1,K-5,K-5,27M14S03E09,2020,17510.1526682,138.17085449399795,204.2211549401388,17510.1526682,0.6765746405385794,11846.925247263061
27662256026694,Active,No,Traditional,Elementary,Public,Spreckels Elementary,Spreckels Union Elementary,Monterey,Fourth Street and Hatton Avenue,Spreckels,CA,No,1,K-5,K-5,27M15S03E22,2020,14210.2963422,96.33376712212242,559.9397651272978,14210.2963422,0.17204308949235228,2444.7832853139607
27662256026694,Active,No,Traditional,Elementary,Public,Spreckels Elementary,Spreckels Union Elementary,Monterey,Fourth Street and Hatton Avenue,Spreckels,CA,No,1,K-5,K-5,27M15S03E10,2020,8331.674221,43.52833726503433,489.5853718741455,8331.674221,0.0889085740009076,740.7572740292326
27662256026694,Active,No,Traditional,Elementary,Public,Spreckels Elementary,Spreckels Union Elementary,Monterey,Fourth Street and Hatton Avenue,Spreckels,CA,No,1,K-5,K-5,27M15S03E17,2020,16160.2831572,267.04379727867206,451.2009676440502,16160.2831572,0.5918511183011056,9564.48165865134
27662256026694,Active,No,Traditional,Elementary,Public,Spreckels Elementary,Spreckels Union Elementary,Monterey,Fourth Street and Hatton Avenue,Spreckels,CA,No,1,K-5,K-5,27M15S03E15,2020,7371.2432374,305.19834944250414,556.6723361257395,7371.2432374,0.5482549241921855,4041.320402322897
27662256026694,Active,No,Traditional,Elementary,Public,Spreckels Elementary,Spreckels Union Elementary,Monterey,Fourth Street and Hatton Avenue,Spreckels,CA,No,1,K-5,K-5,27M15S03E08,2020,9847.459259,32.18787911626638,567.9877056260568,9847.459259,0.05667002788517706,558.055790805675
27662256115182,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Buena Vista Middle,Spreckels Union Elementary,Monterey,18250 Tara Drive,Salinas,CA,No,1,6-8,6-8,27M15S03E22,2020,14210.2963422,104.91099537086173,559.9397651272978,14210.2963422,0.18736121616047585,2662.4584046753534
27738252730034,Active,No,Traditional,High School,Public,North Monterey County High,North Monterey County Unified,Monterey,13990 Castroville Boulevard,Castroville,CA,No,1,9-12,9-12,27M13S02E23,2020,11652.7247456,57.44663174275996,94.29361289901605,11652.7247456,0.6092314206295453,7099.2060509669445
27738252730125,Active,No,Alternative School of Choice,Elementary - High Combination,Public,North Monterey County Center for Independent Study,North Monterey County Unified,Monterey,17500 Pesante Road,Salinas,CA,Yes,2,K-12,K-12,27M13S03E31,2020,43952.24799,48.076087543039634,390.65892618566414,43952.24799,0.12306409586604722,5408.943660169642
27738252730125,Active,No,Alternative School of Choice,Elementary - High Combination,Public,North Monterey County Center for Independent Study,North Monterey County Unified,Monterey,17500 Pesante Road,Salinas,CA,Yes,2,K-12,K-12,27M13S03E20,2020,1603.8550126,11.589311746406029,11.58931174640663,1603.8550126,0.9999999999999482,1603.8550125999168
27738252730125,Active,No,Alternative School of Choice,Elementary - High Combination,Public,North Monterey County Center for Independent Study,North Monterey County Unified,Monterey,17500 Pesante Road,Salinas,CA,Yes,2,K-12,K-12,27M13S03E29,2020,1919.781254,29.691832960705288,29.693006709966536,1919.781254,0.9999604705150706,1919.7053660358524
27738252730141,Active,No,Continuation School,High School,Public,Central Bay High (Continuation),North Monterey County Unified,Monterey,17500 Pesante Road,Salinas,CA,Yes,2,9-12,10-12,27M13S03E31,2020,43952.24799,48.076087543039634,390.65892618566414,43952.24799,0.12306409586604722,5408.943660169642
27738252730141,Active,No,Continuation School,High School,Public,Central Bay High (Continuation),North Monterey County Unified,Monterey,17500 Pesante Road,Salinas,CA,Yes,2,9-12,10-12,27M13S03E20,2020,1603.8550126,11.589311746406029,11.58931174640663,1603.8550126,0.9999999999999482,1603.8550125999168
27738252730141,Active,No,Continuation School,High School,Public,Central Bay High (Continuation),North Monterey County Unified,Monterey,17500 Pesante Road,Salinas,CA,Yes,2,9-12,10-12,27M13S03E29,2020,1919.781254,29.691832960705288,29.693006709966536,1919.781254,0.9999604705150706,1919.7053660358524
27738256026397,Active,No,Traditional,Elementary,Public,Castroville Elementary,North Monterey County Unified,Monterey,11161 Merritt Street,Castroville,CA,No,1,K-6,K-6,27M14S02E03,2020,22301.8110966,2.4305691770795494,562.1196067538255,22301.8110966,0.0043239359522002805,96.4316027997679
27738256026397,Active,No,Traditional,Elementary,Public,Castroville Elementary,North Monterey County Unified,Monterey,11161 Merritt Street,Castroville,CA,No,1,K-6,K-6,27M14S02E05,2020,11965.524963400001,15.85588492613707,514.7847814881042,11965.524963400001,0.03080099780786444,368.55010816763064
