cds_code,status,charter,ed_type,level,pb_prv_bie,school,district,county,street,city,state,stacked,stack_cnt,grades_offered,grades_served,pounds_13d_intersection
39685936104533,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Neil Hafley Elementary,Manteca Unified,San Joaquin,849 Northgate Avenue,Manteca,CA,Yes,2,K-8,K-8,7507.612521932348
44697990102665,Active,No,Traditional,Elementary,Public,Radcliff Elementary,Pajaro Valley Unified,Santa Cruz,550 Rodriguez Street,Watsonville,CA,No,1,K-5,K-5,7480.782200889897
20652430116970,Active,No,Traditional,Elementary,Public,Parkwood Elementary,Madera Unified,Madera,1150 East Pecan Avenue,Madera,CA,No,1,K-6,K-6,7456.954337654458
39686766042550,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Elmwood Elementary,Stockton Unified,San Joaquin,840 South Cardinal Avenue,Stockton,CA,No,1,K-8,K-8,7434.632375993222
50711676052765,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Mark Twain Junior High,Modesto City Elementary,Stanislaus,707 Emerald Avenue,Modesto,CA,No,1,7-8,7-8,7423.288164128485
10624146007124,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Fairmont Elementary,Sanger Unified,Fresno,3095 North Greenwood Avenue,Sanger,CA,No,1,K-8,K-8,7385.668814393209
54755230116590,Active,Yes,Traditional,High School,Public,Harmony Magnet Academy,Porterville Unified,Tulare,19429 Road 228,Strathmore,CA,Yes,2,9-12,9-12,7342.622885564489
54755235434931,Active,No,Traditional,High School,Public,Strathmore High,Porterville Unified,Tulare,22568 Avenue 196,Strathmore,CA,Yes,2,9-12,9-12,7342.622885564489
50755720117689,Active,No,Continuation School,High School,Public,Sentinel High,Waterford Unified,Stanislaus,121 South Reinway Avenue,Waterford,CA,Yes,2,9-12,11-12,7331.346854727512
50755725030259,Active,No,Traditional,High School,Public,Waterford High,Waterford Unified,Stanislaus,121 South Reinway,Waterford,CA,Yes,2,9-12,9-12,7331.346854727512
10739996119978,Active,No,Traditional,Elementary,Public,Liberty Elementary,Kerman Unified,Fresno,16001 E Street,Kerman,CA,No,1,K-6,K-6,7311.024670053622
10751271030261,Active,No,Continuation School,High School,Public,Mendota Continuation High,Mendota Unified,Fresno,211 Smoot Avenue,Mendota,CA,Yes,2,9-12,9-12,7259.556419843452
10751271030725,Active,No,Community Day School,Intermediate/Middle/Junior High,Public,Mendota Community Day,Mendota Unified,Fresno,241 Smoot Avenue,Mendota,CA,Yes,2,7-12,8-9,7259.556419843452
40688334037008,Active,No,Traditional,High School,Public,Shandon High,Shandon Joint Unified,San Luis Obispo,101 South First Street,Shandon,CA,No,1,9-12,9-12,7144.164317728242
15633130113027,Active,No,Traditional,Elementary,Public,El Camino Real Elementary,Arvin Union,Kern,911 El Camino Real Road,Arvin,CA,No,1,P-6,K-6,7004.4078836190165
10622650108092,Active,No,Traditional,High School,Public,Orange Cove High,Kings Canyon Joint Unified,Fresno,1700 Anchor Avenue,Orange Cove,CA,Yes,2,9-12,9-12,6996.915511241744
10622656006746,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Citrus Middle,Kings Canyon Joint Unified,Fresno,1400 Anchor Avenue,Orange Cove,CA,Yes,2,6-8,6-8,6996.915511241744
27659616101802,Active,No,Traditional,Elementary,Public,Frank Paul Elementary,Alisal Union,Monterey,1300 Rider Avenue,Salinas,CA,No,1,K-6,K-6,6987.399133344522
10739991033422,Active,No,Continuation School,High School,Public,Enterprise High,Kerman Unified,Fresno,15405 Sunset Avenue,Kerman,CA,No,1,7-12,9-12,6962.450511108344
51105120114207,Active,No,County Community School,Intermediate/Middle/Junior High - High Combination,Public,Feather River Academy,Sutter County Office of Education,Sutter,1895 Lassen Boulevard,Yuba City,CA,Yes,3,7-12,8-12,6951.502572165235
51105126069454,Active,No,Special Education School,Elementary - High Combination,Public,Sutter County Special Education,Sutter County Office of Education,Sutter,970 Klamath Lane,Yuba City,CA,Yes,3,K-12,K-12,6951.502572165235
51746335190012,Active,No,Regional Occupational Center/Program,High School,Public,Tri-County ROP,Tri-County ROP,Sutter,970 Klamath Lane,Yuba City,CA,Yes,3,9-12,No Data,6951.502572165235
10624146007215,Active,No,Traditional,Elementary,Public,Wilson Elementary,Sanger Unified,Fresno,610 Faller Street,Sanger,CA,No,1,P-6,K-6,6938.191764283879
15635030101014,Active,No,Traditional,Intermediate/Middle/Junior High,Public,McKee Middle,Greenfield Union,Kern,205 McKee Road,Bakersfield,CA,Yes,2,6-8,6-8,6852.125569608781
15635030120865,Active,No,Community Day School,Intermediate/Middle/Junior High,Public,Greenfield Community,Greenfield Union,Kern,725 Capitola Drive,Bakersfield,CA,Yes,2,K-8,6-8,6852.125569608781
37684520105882,Active,No,Traditional,Elementary,Public,Foothill Oak Elementary,Vista Unified,San Diego,1370 Oak Drive,Vista,CA,No,1,K-5,K-5,6823.724804905215
10621170139766,Active,No,Traditional,Elementary,Public,Janet L. Young Elementary,Clovis Unified,Fresno,3140 North Locan Avenue,Fresno,CA,No,1,K-6,No Data,6816.412359405647
27660926026314,Active,No,Traditional,Elementary,Public,Marina Vista Elementary,Monterey Peninsula Unified,Monterey,390 Carmel Avenue,Marina,CA,No,1,K-5,K-5,6730.181319837007
27661596118129,Active,No,Traditional,Intermediate/Middle/Junior High,Public,La Paz Middle,Salinas Union High,Monterey,1300 North Sanborn Road,Salinas,CA,No,1,7-8,7-8,6624.800786404723
54722566054639,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Ivanhoe Elementary,Visalia Unified,Tulare,16030 Avenue 332,Ivanhoe,CA,No,1,P-8,K-8,6608.467744741392
10622656006761,Active,No,Traditional,Intermediate/Middle/Junior High,Public,General Grant Middle,Kings Canyon Joint Unified,Fresno,360 North East Avenue,Reedley,CA,No,1,6-8,6-8,6531.909615350599
04614246119523,Active,Yes,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Blue Oak Charter,Chico Unified,Butte,450 West East Avenue,Chico,CA,No,1,K-8,K-8,6493.783726951099
42691206046023,Active,No,Traditional,Elementary,Public,Tunnell (Martin Luther) Elementary,Santa Maria-Bonita,Santa Barbara,1248 East Dena Way,Santa Maria,CA,No,1,K-6,K-6,6492.599505158978
54753256054084,Active,No,Traditional,Elementary,Public,J. E. Hester Elementary,Farmersville Unified,Tulare,477 East Ash Street,Farmersville,CA,No,1,K-1,K-1,6418.819857769933
50710430127613,Active,No,Traditional,Elementary,Public,Lucas Elementary,Ceres Unified,Stanislaus,3500 Rose Avenue,Ceres,CA,No,1,K-6,K-6,6401.308262666384
15633136008833,Active,No,Traditional,Elementary,Public,Sierra Vista Elementary,Arvin Union,Kern,300 Franklin Street,Arvin,CA,No,1,P-6,K-6,6198.646190421798
10751276006969,Active,No,Traditional,Elementary,Public,McCabe Elementary,Mendota Unified,Fresno,250 South Derrick Street,Mendota,CA,No,1,2-6,2-6,6051.096334179481
13631151330133,Active,No,Traditional,High School,Public,Southwest High,Central Union High,Imperial,2001 Ocotillo Drive,El Centro,CA,No,1,9-12,9-12,6043.474699801562
16639666010508,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Lakeside Elementary,Lakeside Union Elementary,Kings,9100 Jersey Avenue,Hanford,CA,No,1,K-8,K-8,6004.015162595668
43695836118541,Active,Yes,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Charter School of Morgan Hill,Morgan Hill Unified,Santa Clara,9530 Monterey Road,Morgan Hill,CA,No,1,K-8,K-8,5979.2125217999155
37735516116578,Active,No,Traditional,Elementary,Public,Pacific Rim Elementary,Carlsbad Unified,San Diego,1100 Camino de las Ondas,Carlsbad,CA,No,1,K-5,K-5,5930.1201667417545
50755565036850,Active,No,Traditional,High School,Public,Riverbank High,Riverbank Unified,Stanislaus,6200 Claus Road,Riverbank,CA,No,1,9-12,9-12,5920.513263440514
43694840123760,Active,Yes,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Gilroy Prep (a Navigator School),Gilroy Unified,Santa Clara,277 IOOF Avenue,Gilroy,CA,Yes,2,K-8,K-8,5915.461077549571
43694846098214,Active,No,Traditional,Intermediate/Middle/Junior High,Public,South Valley Middle,Gilroy Unified,Santa Clara,385 IOOF Avenue,Gilroy,CA,Yes,2,6-8,6-8,5915.461077549571
16739321630110,Active,No,Continuation School,High School,Public,Adelante High,Reef-Sunset Unified,Kings,701 General Petroleum Street,Kettleman City,CA,Yes,2,9-12,11-12,5846.46882191885
16739326010573,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Kettleman City Elementary,Reef-Sunset Unified,Kings,701 General Petroleum Street,Kettleman City,CA,Yes,2,K-8,K-8,5846.46882191885
30736500116053,Active,No,Special Education School,Elementary,Public,Early Childhood Learning Center,Irvine Unified,Orange,1 Smoketree,Irvine,CA,No,1,P,K,5828.807166000915
54768366054050,Active,No,Traditional,Elementary,Public,Rocky Hill Elementary,Exeter Unified,Tulare,313 Sequoia Drive,Exeter,CA,No,1,K-5,K-5,5801.3779271002895
51714640100537,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Andros Karperos,Yuba City Unified,Sutter,1700 Camino de Flores,Yuba City,CA,Yes,2,K-8,K-8,5701.529463781695
51714640131367,Active,No,Special Education School,Elementary,Public,Yuba City Special Education Preschool,Yuba City Unified,Sutter,1799 Camino de Flores,Yuba City,CA,Yes,2,P,K,5701.464010101548
54753255430210,Active,No,Traditional,High School,Public,Farmersville High,Farmersville Unified,Tulare,631 East Walnut Avenue,Farmersville,CA,No,1,9-12,9-12,5698.368275332765
15634120100529,Active,No,Traditional,High School,Public,Cesar E. Chavez High,Delano Joint Union High,Kern,800 Browning Road,Delano,CA,No,1,9-12,9-12,5690.890621431538
10621666088942,Active,No,Traditional,Elementary,Public,Sunset Elementary,Fresno Unified,Fresno,1755 South Crystal Avenue,Fresno,CA,No,1,K-6,K-6,5688.866691741731
10739656006654,Active,No,Traditional,Elementary,Public,Herndon-Barstow Elementary,Central Unified,Fresno,6265 North Grantland Avenue,Fresno,CA,No,1,K-6,K-6,5594.4501204970275
54718526053896,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Columbine Elementary,Columbine Elementary,Tulare,2240 Road 160,Delano,CA,No,1,K-8,K-8,5552.311951172079
20651776023923,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Dairyland Elementary,Alview-Dairyland Union Elementary,Madera,12861 Avenue 18 1/2,Chowchilla,CA,No,1,4-8,4-8,5525.057197002855
15635786090591,Active,No,Traditional,Elementary,Public,Golden Oak Elementary,Richland Union Elementary,Kern,190 South Wall,Shafter,CA,No,1,P-6,K-6,5510.766005828911
04755076003172,Active,No,Traditional,Elementary,Public,Wilson Elementary,Gridley Unified,Butte,409 Magnolia Street,Gridley,CA,No,1,2-5,2-6,5502.693518589816
48104884830071,Active,No,Juvenile Court School,High School,Public,Solano County Juvenile Detention Facility - Evergreen Academy,Solano County Office of Education,Solano,740 Beck Avenue,Fairfield,CA,No,1,7-12,9-12,5471.604143881486
27660926026256,Active,No,Traditional,Elementary,Public,J. C. Crumpton Elementary,Monterey Peninsula Unified,Monterey,460 Carmel Avenue,Marina,CA,No,1,K-5,K-5,5463.380141858109
54722566054688,Active,No,Traditional,Elementary,Public,Crestwood Elementary,Visalia Unified,Tulare,3001 West Whitendale Avenue,Visalia,CA,No,1,P-6,K-6,5409.314347826406
13631986008619,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Meadows Elementary,Meadows Union Elementary,Imperial,2059 Bowker Road,El Centro,CA,No,1,K-8,K-8,5394.243563055448
39685856042147,Active,No,Traditional,Elementary,Public,Lawrence Elementary,Lodi Unified,San Joaquin,721 Calaveras Street,Lodi,CA,No,1,P-6,K-6,5391.320119566914
58727440112623,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Riverside Meadows Intermediate,Plumas Lake Elementary,Yuba,1751 Cimarron Drive,Plumas Lake,CA,No,1,6-8,6-8,5354.533409891283
54105466119291,Active,Yes,Traditional,Elementary - High Combination,Public,Eleanor Roosevelt Community Learning Center,Tulare County Office of Education,Tulare,31191 Road 180,Visalia,CA,No,1,K-12,K-12,5320.488210466125
57727100121749,Active,Yes,Traditional,Elementary,Public,Science & Technology Academy at Knights Landing,Woodland Joint Unified,Yolo,9544 Mill Street,Knights Landing,CA,No,1,K-6,K-6,5244.747110633271
44697990109595,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Cesar E. Chavez Middle,Pajaro Valley Unified,Santa Cruz,440 Arthur Road,Watsonville,CA,No,1,6-8,6-8,5221.865365635504
13631806008593,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,McCabe Elementary,McCabe Union Elementary,Imperial,701 West McCabe Road,El Centro,CA,No,1,K-8,K-8,5213.940128608949
39686760108159,Active,No,Traditional,High School,Public,Cesar Chavez High,Stockton Unified,San Joaquin,2929 Windflower Lane,Stockton,CA,No,1,9-12,9-12,5212.409977300504
50755560112573,Active,No,Continuation School,High School,Public,Adelante High,Riverbank Unified,Stanislaus,6801 Seventh Street,Riverbank,CA,Yes,2,10-12,10-12,5176.8800810383655
50755566052989,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Cardozo Middle,Riverbank Unified,Stanislaus,3525 Santa Fe Street,Riverbank,CA,Yes,2,6-8,6-8,5176.8800810383655
10624306007231,Active,No,Traditional,Elementary,Public,Andrew Jackson Elementary,Selma Unified,Fresno,2220 Huntsman Avenue,Selma,CA,No,1,K-6,K-6,5167.449871387368
39754996042881,Active,No,Traditional,Elementary,Public,South/West Park Elementary,Tracy Joint Unified,San Joaquin,500 West Mount Diablo Road,Tracy,CA,No,1,P-5,K-5,5162.66541487239
10101086085112,Active,Yes,Traditional,Elementary,Public,Edison-Bethune Charter Academy,Fresno County Office of Education,Fresno,1616 South Fruit Avenue,Fresno,CA,No,1,K-6,K-6,5135.431170542177
40688096097349,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Los Osos Middle,San Luis Coastal Unified,San Luis Obispo,1555 El Moro Street,Los Osos,CA,No,1,6-8,6-8,5116.969630643135
10739996006696,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Kerman Middle,Kerman Unified,Fresno,601 South First Street,Kerman,CA,No,1,7-8,5-8,5044.748884709292
27660846026157,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Mission Elementary,Mission Union Elementary,Monterey,36825 Foothill Road,Soledad,CA,No,1,K-8,K-8,5037.4523581026015
54753250106021,Active,No,Traditional,Elementary,Public,Freedom Elementary,Farmersville Unified,Tulare,575 East Citrus,Farmersville,CA,No,1,4-6,4-6,5037.371325059185
39685856042196,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Morada Middle,Lodi Unified,San Joaquin,5001 Eastview Drive,Stockton,CA,No,1,7-8,7-8,5029.106491241945
15635290110999,Active,No,Traditional,High School,Public,Frontier High,Kern High,Kern,6401 Allen Road,Bakersfield,CA,No,1,9-12,9-12,5017.67618950617
04614246003099,Active,No,Traditional,Elementary,Public,Shasta Elementary,Chico Unified,Butte,169 Leora Court,Chico,CA,No,1,K-5,K-5,4969.978798028758
58727690133751,Active,No,Continuation School,High School,Public,Edward P. Duplex,Wheatland Union High,Yuba,1010 Wheatland Road,Wheatland,CA,Yes,2,9-12,10-12,4965.273484665706
58727695838305,Active,No,Traditional,High School,Public,Wheatland Union High,Wheatland Union High,Yuba,1010 Wheatland Road,Wheatland,CA,Yes,2,9-12,9-12,4965.273484665706
20652430110957,Active,No,Traditional,Elementary,Public,Cesar Chavez Elementary,Madera Unified,Madera,2600 East Pecan,Madera,CA,No,1,K-6,K-6,4957.058492414734
15633626009948,Active,No,Traditional,Elementary,Public,Panama Elementary,Panama-Buena Vista Union,Kern,9400 Stine Road,Bakersfield,CA,No,1,K-6,K-6,4915.3092947463265
10767781030774,Active,Yes,Traditional,Elementary - High Combination,Public,W.E.B. DuBois Public Charter,Washington Unified,Fresno,2604 Martin Luther King Boulevard,Fresno,CA,No,1,K-12,K-12,4913.732204630892
51714495130042,Active,No,Continuation School,High School,Public,Butte View High,Sutter Union High,Sutter,2665 Acacia Street,Sutter,CA,Yes,2,9-12,10-12,4898.873910447872
51714495137500,Active,No,Traditional,High School,Public,Sutter High,Sutter Union High,Sutter,2665 Acacia Street,Sutter,CA,Yes,2,9-12,9-12,4898.873910447872
56724626055032,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Charles Blackstock Junior High,Hueneme Elementary,Ventura,701 East Bard Road,Oxnard,CA,No,1,6-8,6-8,4847.189705152712
20652436023972,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Howard Elementary,Madera Unified,Madera,13878 Road 21 1/2,Madera,CA,No,1,K-8,K-8,4844.976994410891
15633136008817,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Haven Drive Middle,Arvin Union,Kern,341 Haven Drive,Arvin,CA,No,1,7-8,7-8,4840.698961176441
13630736008304,Active,No,Traditional,Elementary,Public,Phil D. Swing Elementary,Brawley Elementary,Imperial,245 West A Street,Brawley,CA,No,1,K-6,K-6,4809.99870158699
42692296045611,Active,No,Traditional,Elementary,Public,La Canada Elementary,Lompoc Unified,Santa Barbara,621 West North Avenue,Lompoc,CA,No,1,K-6,K-6,4783.274543135026
54718606053904,Active,No,Traditional,Elementary,Public,Cutler Elementary,Cutler-Orosi Joint Unified,Tulare,40532 Road 128,Cutler,CA,No,1,K-5,K-5,4750.448845106571
30736506095137,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Venado Middle,Irvine Unified,Orange,4 Deerfield Avenue,Irvine,CA,No,1,7-8,7-8,4735.842505365761
58105870113274,Active,No,County Community School,Intermediate/Middle/Junior High - High Combination,Public,Thomas E. Mathews Community,Yuba County Office of Education,Yuba,1127 E Street,Marysville,CA,No,1,7-12,7-12,4729.331358843587
39685930108613,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Veritas Elementary,Manteca Unified,San Joaquin,1600 Pagola Street,Manteca,CA,No,1,K-8,K-8,4716.1863948820865
20652436023949,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Dixieland Elementary,Madera Unified,Madera,18440 Road 19,Madera,CA,No,1,K-8,K-8,4688.175021090987
37684526107031,Active,No,Traditional,Elementary,Public,Alamosa Park Elementary,Vista Unified,San Diego,5130 Alamosa Park Drive,Oceanside,CA,No,1,K-5,K-5,4545.028196396896
27660356026116,Active,No,Traditional,Elementary,Public,Mary Chapa Academy,Greenfield Union Elementary,Monterey,490 El Camino Real,Greenfield,CA,No,1,K-6,K-6,4485.791450261589
42691386119804,Active,No,Traditional,Elementary,Public,Oak Valley Elementary,Buellton Union Elementary,Santa Barbara,595 Second Street,Buellton,CA,No,1,K-5,K-5,4483.998530604728
39754990102384,Active,Yes,Traditional,Elementary,Public,Primary Charter,Tracy Joint Unified,San Joaquin,51 East Beverly Place,Tracy,CA,Yes,3,K-4,K-4,4470.013966689428
39754990102392,Active,Yes,Traditional,High School,Public,Millennium Charter,Tracy Joint Unified,San Joaquin,51 East Beverly Place,Tracy,CA,Yes,3,9-12,9-12,4470.013966689428
39754996118665,Active,Yes,Traditional,Intermediate/Middle/Junior High,Public,Discovery Charter,Tracy Joint Unified,San Joaquin,51 East Beverly Place,Tracy,CA,Yes,3,5-8,5-8,4470.013966689428
15634040106575,Active,No,Traditional,Elementary,Public,Harvest Elementary,Delano Union Elementary,Kern,1320 Vassar Avenue,Delano,CA,Yes,2,K-5,K-5,4424.671803875923
15634040112185,Active,No,Traditional,Intermediate/Middle/Junior High,Public,La Vina Middle,Delano Union Elementary,Kern,1331 Browning Road,Delano,CA,Yes,2,6-8,5-8,4424.671803875923
10622406006720,Active,Yes,Traditional,Elementary,Public,Washington Elementary,Kingsburg Elementary Charter,Fresno,1501 Ellis Street,Kingsburg,CA,No,1,K,K,4336.694819854393
56724476054969,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Briggs Elementary,Briggs Elementary,Ventura,14438 West Telegraph Road,Santa Paula,CA,No,1,5-8,5-8,4335.6508757954425
35675046095202,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Spring Grove Elementary,North County Joint Union Elementary,San Benito,500 Spring Grove Road,Hollister,CA,No,1,K-8,K-8,4330.9904730745375
10624146007132,Active,No,Traditional,Elementary,Public,Jackson Elementary,Sanger Unified,Fresno,1810 Third Street,Sanger,CA,No,1,P-6,K-6,4317.473850725665
10622656006878,Active,No,Traditional,Elementary,Public,Washington Elementary,Kings Canyon Joint Unified,Fresno,1250 K Street,Reedley,CA,No,1,P-5,K-5,4270.674743122522
27662256115182,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Buena Vista Middle,Spreckels Union Elementary,Monterey,18250 Tara Drive,Salinas,CA,No,1,6-8,6-8,4245.453415196469
10624146007108,Active,No,Traditional,Elementary,Public,Centerville Elementary,Sanger Unified,Fresno,48 South Smith Avenue,Sanger,CA,No,1,K-6,K-6,4238.534112073363
56724626055024,Active,No,Traditional,Elementary,Public,Art Haycox Elementary,Hueneme Elementary,Ventura,5400 Perkins Road,Oxnard,CA,No,1,K-5,K-5,4171.8933100120385
50711750110593,Active,No,Traditional,High School,Public,James C. Enochs High,Modesto City High,Stanislaus,3201 Sylvan Avenue,Modesto,CA,No,1,9-12,9-12,4137.789283458011
15638591536440,Active,No,Traditional,High School,Public,Wasco High,Wasco Union High,Kern,1900 Seventh Street,Wasco,CA,No,1,9-12,9-12,4120.940932649639
34674136033708,Active,No,Traditional,Elementary,Public,Walnut Grove Elementary,River Delta Joint Unified,Sacramento,14181 Grove Street,Walnut Grove,CA,No,1,K-6,K-6,4118.8078538507
30736500129155,Active,No,Traditional,Elementary,Public,Cypress Village Elementary,Irvine Unified,Orange,355 Rush Lily,Irvine,CA,No,1,K-6,K-6,4108.796117281077
37735696088991,Active,No,Traditional,Elementary,Public,Del Rio Elementary,Oceanside Unified,San Diego,5200 North River Road,Oceanside,CA,No,1,K-5,K-5,4102.989066833222
52715716053565,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Los Molinos Elementary,Los Molinos Unified,Tehama,7700 Stanford,Los Molinos,CA,No,1,K-8,K-8,4099.332318702107
27661592734556,Active,No,Traditional,High School,Public,Salinas High,Salinas Union High,Monterey,726 South Main Street,Salinas,CA,No,1,9-12,9-12,4079.777787302995
10621666111249,Active,No,Traditional,Elementary,Public,Edith B. Storey Elementary,Fresno Unified,Fresno,5250 East Church Avenue,Fresno,CA,No,1,K-6,K-6,4051.3340537779054
54755315431184,Active,No,Traditional,High School,Public,Dinuba High,Dinuba Unified,Tulare,340 East Kern Street,Dinuba,CA,No,1,9-12,9-12,4032.7368621074697
39686760100206,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,George W. Bush Elementary,Stockton Unified,San Joaquin,5420 Fred Russo Drive,Stockton,CA,No,1,K-8,K-8,4032.414804701701
57727105738802,Active,No,Traditional,High School,Public,Woodland Senior High,Woodland Joint Unified,Yolo,21 North West Street,Woodland,CA,No,1,9-12,9-12,4020.7999541836225
50755725030317,Active,Yes,Traditional,Elementary - High Combination,Public,Connecting Waters Charter,Waterford Unified,Stanislaus,12420 Bentley Street,Waterford,CA,No,1,K-12,K-12,4020.3387767805666
50755720117770,Active,No,Traditional,Elementary,Public,Lucille Whitehead Intermediate,Waterford Unified,Stanislaus,119 North Reinway Avenue,Waterford,CA,Yes,2,4-6,4-6,3985.803353904491
50755720118513,Active,No,Traditional,Elementary,Public,Richard M. Moon Primary,Waterford Unified,Stanislaus,319 North Reinway Avenue,Waterford,CA,Yes,2,K-3,K-3,3985.803353904491
56725616055529,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Rio Real Elementary,Rio Elementary,Ventura,1140 Kenney Street,Oxnard,CA,No,1,K-8,K-8,3920.0253746793846
15638346010227,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Sunset,Vineland Elementary,Kern,14713 Weedpatch Highway,Bakersfield,CA,No,1,5-8,5-8,3904.208959059227
39685936042311,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,French Camp Elementary,Manteca Unified,San Joaquin,241 East Fourth Street,French Camp,CA,No,1,K-8,K-8,3892.1635969854237
50711676052641,Active,No,Traditional,Elementary,Public,Burbank Elementary,Modesto City Elementary,Stanislaus,1135 Paradise Road,Modesto,CA,No,1,K-6,K-6,3875.723437037173
10624146117865,Active,Yes,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Quail Lake Environmental Charter,Sanger Unified,Fresno,4087 North Quail Lake Drive,Clovis,CA,No,1,K-8,K-8,3847.8178593845732
10622651030378,Active,No,Alternative School of Choice,Elementary - High Combination,Public,Mountain View (Alternative),Kings Canyon Joint Unified,Fresno,877 E. North Avenue,Reedley,CA,Yes,2,K-12,1-12,3844.897794303716
10622651035310,Active,No,Traditional,High School,Public,Reedley High,Kings Canyon Joint Unified,Fresno,740 West North Avenue,Reedley,CA,Yes,2,9-12,9-12,3844.897794303716
39754996108997,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Gladys Poet-Christian Elementary,Tracy Joint Unified,San Joaquin,1701 South Central Avenue,Tracy,CA,No,1,K-8,K-8,3752.8157868683356
51714646053342,Active,No,Traditional,Elementary,Public,April Lane Elementary,Yuba City Unified,Sutter,800 April Lane,Yuba City,CA,No,1,K-5,K-5,3741.485781118435
56725386055297,Active,No,Traditional,Elementary,Public,Harrington Elementary,Oxnard,Ventura,451 East Olive Street,Oxnard,CA,No,1,K-5,K-5,3728.0082110940666
13632306008650,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Westmorland Elementary,Westmorland Union Elementary,Imperial,200 South C Street,Westmorland,CA,No,1,K-8,K-8,3727.7847961183315
39686760115303,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Valentine Peyton Elementary,Stockton Unified,San Joaquin,2525 Gold Brook Drive,Stockton,CA,No,1,K-8,K-8,3700.0557154824746
15638426010243,Active,No,Traditional,Elementary,Public,Karl F. Clemens Elementary,Wasco Union Elementary,Kern,523 Broadway Avenue,Wasco,CA,No,1,K-5,K-5,3694.0748767790615
50710760101493,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Norman N. Glick Middle,Empire Union Elementary,Stanislaus,400 Frazine Road,Modesto,CA,No,1,7-8,7-8,3631.9537132441674
10622816006894,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Laton Middle,Laton Joint Unified,Fresno,6065 East Latonia,Laton,CA,Yes,2,6-8,6-8,3614.7329258271784
10622816006902,Active,No,Traditional,Elementary,Public,Laton Elementary,Laton Joint Unified,Fresno,6065 Latonia,Laton,CA,Yes,2,K-5,K-5,3614.7329258271784
39685936042394,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Shasta Elementary,Manteca Unified,San Joaquin,751 East Edison Street,Manteca,CA,No,1,K-8,K-8,3593.9234320759156
27661426026603,Active,No,Traditional,Elementary,Public,Roosevelt Elementary,Salinas City Elementary,Monterey,120 Capitol Street,Salinas,CA,No,1,K-6,K-6,3591.9865214089173
50736010124073,Active,No,Traditional,Elementary,Public,Hurd Barrington Elementary,Newman-Crows Landing Unified,Stanislaus,838 Eucalyptus Avenue,Newman,CA,No,1,K-5,K-5,3589.4329865861873
30736506100317,Active,No,Traditional,Elementary,Public,Eastshore Elementary,Irvine Unified,Orange,155 Eastshore,Irvine,CA,No,1,K-6,K-6,3573.5759966102396
