cds_code,school,district,enroll_total,pounds_0.25,pounds_1
10622656006738,Alta Elementary,Kings Canyon Joint Unified,357,,1089.6447990187764
42692296060016,Lompoc Valley Middle,Lompoc Unified,857,,1086.1331231201057
15638420113167,Teresa Burke Elementary,Wasco Union Elementary,535,,1068.0096971820217
50712666053037,Salida Elementary,Salida Union Elementary,288,,1042.6159809677592
54722560101857,Oak Grove Elementary,Visalia Unified,752,366.0538932764821,1035.4749116000025
40688096043269,Pacheco Elementary,San Luis Coastal Unified,472,115.53726903009358,1020.1880000000142
57727106066252,Rhoda Maxwell Elementary,Woodland Joint Unified,386,,1001.5954168454712
39686766042550,Elmwood Elementary,Stockton Unified,719,39.36575640350374,985.890735974614
54722560116517,Manuel F. Hernandez,Visalia Unified,693,302.0365458587202,982.773821022657
15635786090591,Golden Oak Elementary,Richland Union Elementary,704,,979.5766600160099
54722310127621,Alpine Vista,Tulare City,1394,,964.2250523166836
54722490116368,Mission Oak High,Tulare Joint Union High,1613,,954.7374821531291
10622816006894,Laton Middle,Laton Joint Unified,163,11.749713379916917,954.5281678451349
10622816006902,Laton Elementary,Laton Joint Unified,309,11.749713379916917,954.5281678451349
58105875830112,Yuba County Career Preparatory Charter,Yuba County Office of Education,198,,911.212191824647
54718606112684,Golden Valley Elementary,Cutler-Orosi Joint Unified,678,1.339589389618284,891.6023506784783
50712826108302,Agnes M. Baptist Elementary,Stanislaus Union Elementary,595,,887.1675868246026
10622400114587,Island Community Day,Kingsburg Elementary Charter,,,880.9068426244418
15638420138701,James A. Forrest Elementary,Wasco Union Elementary,568,,878.165814678957
39686500128215,Harvest High,Ripon Unified,28,,874.8546447664372
40688096043277,Bishop's Peak Elementary,San Luis Coastal Unified,377,,868.2089052254051
40688096043301,Teach Elementary,San Luis Coastal Unified,148,,868.2089052254051
15635780135186,Grimmway Academy Shafter,Richland Union Elementary,784,,825.0602833095226
39685856098057,Victor Elementary,Lodi Unified,164,41.28294281330362,813.578380511845
10624306007322,Terry Elementary,Selma Unified,194,63.599643105634264,801.5478277379848
10622406108328,Rafer Johnson Junior High,Kingsburg Elementary Charter,458,63.80276121945123,799.6438920073153
20651776023865,Alview Elementary,Alview-Dairyland Union Elementary,157,,796.4777147271752
10622400113142,Ronald W. Reagan Elementary,Kingsburg Elementary Charter,622,9.296479040097077,795.8917976209149
54718605433230,Orosi High,Cutler-Orosi Joint Unified,1060,12.50592460182662,794.106551354964
10624146007215,Wilson Elementary,Sanger Unified,437,,791.3966600936981
10624146007124,Fairmont Elementary,Sanger Unified,660,,781.2780401244049
45699894530226,Soldier Mountain High (Continuation),Fall River Joint Unified,17,,779.9378580798569
45699894530234,Fall River Community Day,Fall River Joint Unified,13,,779.9378580798569
30664496027478,Olinda Elementary,Brea-Olinda Unified,635,,779.2561728001114
30666476030035,Golden Elementary,Placentia-Yorba Linda Unified,759,,779.2561728001114
30666476089478,George Key,Placentia-Yorba Linda Unified,128,,779.2561728001114
34674136033708,Walnut Grove Elementary,River Delta Joint Unified,168,,779.0366293794459
10624146007116,Del Rey Elementary,Sanger Unified,247,,775.5413240370387
10622650116657,Silas Bartsch,Kings Canyon Joint Unified,611,,763.9944511905768
24657486025522,Selma Herndon Elementary,Livingston Union,628,,750.0596162495985
58727366056733,Covillaud Elementary,Marysville Joint Unified,494,,731.5779419182891
39685773933959,Linden High,Linden Unified,797,14.841082176797434,724.0272542810932
50710430109074,Joel J. Hidahl Elementary,Ceres Unified,428,19.433373550640066,713.9569919380566
10622811033950,Laton High,Laton Joint Unified,140,,711.9175770029434
57105790113787,Cesar Chavez Community,Yolo County Office of Education,31,,711.1952738463831
57105796077275,Yolo County Special Education,Yolo County Office of Education,154,,711.1952738463831
54722316054472,Frank Kohn Elementary,Tulare City,622,,706.8285922127861
50105045030085,Stanislaus Military Academy at Teel,Stanislaus County Office of Education,76,46.774332024425675,695.3009271091341
50710766052518,Empire Elementary,Empire Union Elementary,363,46.774332024425675,695.3009271091341
50711750120212,Aspire Vanguard College Preparatory Academy,Modesto City High,602,46.774332024425675,695.3009271091341
37683876070882,Solana Vista Elementary,Solana Beach Elementary,297,,691.1029089700777
39685936107429,George McParland Elementary,Manteca Unified,1161,,681.4839585570287
50757396115208,Dennis G. Earl Elementary,Turlock Unified,813,,681.3013281844172
50711676052682,Fairview Elementary,Modesto City Elementary,716,88.88940434225563,660.7561235322158
10622650106815,Thomas Law Reed Elementary,Kings Canyon Joint Unified,582,,640.7353032772511
50712906095517,Stockard Coffee Elementary,Sylvan Union Elementary,441,,631.597418983405
10755986005813,Caruthers Elementary,Caruthers Unified,883,,626.705329602537
54722566092795,Linwood Elementary,Visalia Unified,528,,622.6976857566109
54722566112049,La Joya Middle,Visalia Unified,777,,622.6976857566109
39685776041974,Linden Elementary,Linden Unified,380,23.702469481617598,611.4859332010058
54718606118111,El Monte Middle,Cutler-Orosi Joint Unified,949,76.66736242560643,609.93809328349
15634046009369,Del Vista Math and Science Academy,Delano Union Elementary,436,,607.6899428871847
54755230116590,Harmony Magnet Academy,Porterville Unified,511,117.66021630290636,607.3649999999944
54755235434931,Strathmore High,Porterville Unified,334,117.66021630290636,607.3649999999944
15739081530146,San Joaquin High (Continuation),McFarland Unified,52,,578.1922703596757
15739081530229,McFarland Independent,McFarland Unified,43,,578.1922703596757
15739086009765,Kern Avenue Elementary,McFarland Unified,732,,558.5349165770391
50712666120844,Salida Middle School - Vella Campus,Salida Union Elementary,789,135.6227191450359,547.7362389202842
56725536096838,Los Primeros School of Sciences & Arts,Pleasant Valley,534,,541.0205085358123
54722560133819,Ridgeview Middle,Visalia Unified,857,,530.1887099426018
50105045030069,Stanislaus County West Campus,Stanislaus County Office of Education,55,,529.3001305035104
50105045030226,Petersen Alternative Center for Education,Stanislaus County Office of Education,109,,529.3001305035104
54105466119291,Eleanor Roosevelt Community Learning Center,Tulare County Office of Education,397,34.30331616798913,526.6811167019582
51713656053243,Browns Elementary,Browns Elementary,122,,526.5597321544553
58727440112623,Riverside Meadows Intermediate,Plumas Lake Elementary,440,,525.3569048325649
54720256054183,Outside Creek Elementary,Outside Creek Elementary,126,,515.0337270568921
39685936042345,Lincoln Elementary,Manteca Unified,624,,506.236142733897
39685936109532,Stella Brockman Elementary,Manteca Unified,743,,497.85391691516736
50711676052765,Mark Twain Junior High,Modesto City Elementary,738,,494.3335534747008
10621666088546,King Elementary,Fresno Unified,582,,486.37836568581184
30736506120141,Oak Creek Elementary,Irvine Unified,853,,486.1415848763416
10622651030378,Mountain View (Alternative),Kings Canyon Joint Unified,252,,481.68554729303065
10622651035310,Reedley High,Kings Canyon Joint Unified,1773,,481.68554729303065
54722565430368,El Diamante High,Visalia Unified,2072,,473.84188959724463
24658706025829,Frank Sparkes Elementary,Winton,414,,473.6821169082814
50711755030010,Fred C. Beyer High,Modesto City High,1633,,467.9483291208415
54753256100275,Farmersville Junior High,Farmersville Unified,392,67.35007008408999,461.25682594790834
39685776041990,Waterloo Elementary,Linden Unified,337,19.460335987339157,458.64257249675734
24658700111294,Winfield Elementary,Winton,451,,457.32802915102667
54721816054407,Sunnyside Elementary,Sunnyside Union Elementary,344,,456.9043906228098
